0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label
0.6058857440948486,0.3876829743385315,0.29152974486351013,0.6240918636322021,0.3870205879211426,0.30037569999694824,0.6281317472457886,0.389849990606308,0.3003818988800049,0.6325571537017822,0.3928069770336151,0.300342857837677,0.617260217666626,0.3839806616306305,0.3297116458415985,0.616364598274231,0.3847011625766754,0.3295430839061737,0.6156343221664429,0.38537082076072693,0.3293198347091675,0.6501529216766357,0.4203203320503235,0.3279999792575836,0.6231884360313416,0.4070475697517395,0.45934993028640747,0.6012991666793823,0.4073931574821472,0.29725396633148193,0.5939734578132629,0.40410536527633667,0.33593469858169556,0.6418277025222778,0.48004260659217834,0.16478300094604492,0.5501946806907654,0.4943560063838959,0.4979485869407654,0.5874791145324707,0.5048035979270935,-0.08847954869270325,0.4548547863960266,0.5439005494117737,0.4158157706260681,0.48805007338523865,0.4990432858467102,-0.29988783597946167,0.3687900900840759,0.5660223960876465,0.22565416991710663,0.4618697762489319,0.5052918791770935,-0.3579723834991455,0.34535738825798035,0.5798006057739258,0.19417834281921387,0.4540090560913086,0.4956568777561188,-0.34598109126091003,0.35290682315826416,0.5746336579322815,0.16936172544956207,0.4595004916191101,0.49661827087402344,-0.3004763722419739,0.36325153708457947,0.5714344382286072,0.20846907794475555,0.4998989999294281,0.6656906008720398,-0.1419549584388733,0.4600697457790375,0.6744404435157776,0.14172476530075073,0.27586114406585693,0.5828800201416016,-0.1865980327129364,0.2819920778274536,0.5781352519989014,0.03747697174549103,0.08586949110031128,0.6010568737983704,-0.26720741391181946,0.08636197447776794,0.6005814671516418,-0.048733264207839966,0.06302973628044128,0.6393673419952393,-0.2743730843067169,0.06503757834434509,0.6224448680877686,-0.06242486834526062,0.028971225023269653,0.5400782227516174,-0.36385607719421387,0.020543336868286133,0.5592223405838013,-0.16872893273830414,No need for help
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No need for help
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Need help
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No need for help
0.3469758927822113,0.38472145795822144,-0.17272765934467316,0.34775519371032715,0.37761956453323364,-0.15717263519763947,0.34836965799331665,0.3773840069770813,-0.15721119940280914,0.34893375635147095,0.3770519196987152,-0.15721847116947174,0.3443449139595032,0.37667131423950195,-0.1760636568069458,0.3425690829753876,0.37583592534065247,-0.17608490586280823,0.34078526496887207,0.3749217391014099,-0.1761331856250763,0.34452304244041443,0.3760165572166443,-0.06682957708835602,0.33467474579811096,0.37448668479919434,-0.1514510214328766,0.3462258279323578,0.3908071517944336,-0.13648682832717896,0.34184375405311584,0.38947421312332153,-0.16083890199661255,0.33925843238830566,0.4113134741783142,0.046677544713020325,0.3175644874572754,0.412458598613739,-0.17312949895858765,0.33261916041374207,0.46007394790649414,0.08653648942708969,0.3046043813228607,0.4666987955570221,-0.19938108325004578,0.341515451669693,0.5033513307571411,0.023457104340195656,0.3128702640533447,0.5219022035598755,-0.23486772179603577,0.34423431754112244,0.5169565677642822,0.014876405708491802,0.31165656447410583,0.5392572283744812,-0.26458969712257385,0.3458920419216156,0.5154305100440979,-0.00830266997218132,0.31845641136169434,0.5412572026252747,-0.2673715651035309,0.34394213557243347,0.5108115077018738,0.010910176672041416,0.31885018944740295,0.5343322157859802,-0.23608703911304474,0.33638596534729004,0.5168756246566772,0.06778047233819962,0.3252507746219635,0.5163430571556091,-0.06774385273456573,0.33837997913360596,0.5903313755989075,0.11300227791070938,0.33047860860824585,0.5998046398162842,-0.05849792808294296,0.32370856404304504,0.6503379940986633,0.20431450009346008,0.33259859681129456,0.6765156984329224,-0.003632837440818548,0.3138996958732605,0.6558624505996704,0.2095400094985962,0.32411810755729675,0.6866039633750916,-0.0025927950628101826,0.34427300095558167,0.6718103885650635,0.16222284734249115,0.34529340267181396,0.6964278817176819,-0.08288884907960892,No need for help
0.6772243976593018,0.37389329075813293,0.022491026669740677,0.6788483262062073,0.36592328548431396,0.009533461183309555,0.6799637079238892,0.3650648593902588,0.009487821720540524,0.6810408234596252,0.3642366826534271,0.009458323009312153,0.6770675778388977,0.36695799231529236,0.03576873987913132,0.6769735217094421,0.3668220639228821,0.0357719324529171,0.6768752336502075,0.366649329662323,0.03570327162742615,0.6873517036437988,0.3632175922393799,-0.017252076417207718,0.6831052303314209,0.36533206701278687,0.09940876066684723,0.6827036142349243,0.3775535225868225,0.015531882643699646,0.680229902267456,0.3790684640407562,0.049294613301754,0.7035621404647827,0.3926028609275818,-0.09537505358457565,0.7022254467010498,0.3999181389808655,0.17865635454654694,0.7049902677536011,0.4464789032936096,-0.18047134578227997,0.7093637585639954,0.44649428129196167,0.22755102813243866,0.7008416056632996,0.5079683661460876,-0.22074611485004425,0.7040475010871887,0.48727232217788696,0.20087356865406036,0.7035742402076721,0.5213242173194885,-0.24687401950359344,0.703626275062561,0.49728211760520935,0.21427755057811737,0.698663055896759,0.5207879543304443,-0.23014798760414124,0.6983509659767151,0.49585944414138794,0.1866530030965805,0.6977253556251526,0.5159633159637451,-0.2144579440355301,0.6990476846694946,0.49198874831199646,0.1885734349489212,0.7024238109588623,0.4958387315273285,-0.0895395278930664,0.7033216953277588,0.4955296516418457,0.08957814425230026,0.6898622512817383,0.5873832106590271,-0.12538586556911469,0.6914458870887756,0.5864828824996948,0.07610934227705002,0.6998087763786316,0.6719642877578735,-0.12114782631397247,0.6942723989486694,0.6689594388008118,0.09166557341814041,0.7098028659820557,0.6778054237365723,-0.12055701017379761,0.7015600800514221,0.6826189756393433,0.09164433926343918,0.685348391532898,0.6992877721786499,-0.1703788787126541,0.6694127321243286,0.6906692981719971,0.04654116556048393,No need for help
0.5267602205276489,0.1367913782596588,-0.3043706715106964,0.5429801344871521,0.11166578531265259,-0.3216932713985443,0.5509819388389587,0.10995656251907349,-0.3215436339378357,0.5591707825660706,0.10819220542907715,-0.3214522898197174,0.5297421216964722,0.11406928300857544,-0.26892563700675964,0.5276404023170471,0.11388206481933594,-0.26898759603500366,0.5256797671318054,0.11351025104522705,-0.2690855860710144,0.5959430932998657,0.11481618881225586,-0.3171275556087494,0.5528875589370728,0.11696034669876099,-0.07838287949562073,0.5467088222503662,0.16141772270202637,-0.2995273768901825,0.5303595066070557,0.16293209791183472,-0.23021885752677917,0.6923208236694336,0.26993894577026367,-0.4097796380519867,0.5451160073280334,0.2586534321308136,0.10264553129673004,0.6161813735961914,0.4763181209564209,-0.46410828828811646,0.46469002962112427,0.42033901810646057,0.14812922477722168,0.4745538830757141,0.5800031423568726,-0.44814532995224,0.4159088730812073,0.5437504649162292,-0.04588700458407402,0.44327178597450256,0.6294024586677551,-0.5054391622543335,0.39822831749916077,0.5922400951385498,-0.088037870824337,0.42269277572631836,0.6180741190910339,-0.5141535401344299,0.4231829047203064,0.5972039103507996,-0.1376480609178543,0.43211451172828674,0.605778694152832,-0.4459002614021301,0.4368935227394104,0.5823224782943726,-0.07236574590206146,0.6487142443656921,0.6203123927116394,-0.1651986986398697,0.5413503050804138,0.5797120332717896,0.1650277078151703,0.4079253077507019,0.7213699221611023,-0.5867253541946411,0.33403727412223816,0.5884235501289368,-0.14846082031726837,0.5282116532325745,0.8793392181396484,-0.19143041968345642,0.3072827458381653,0.8952603340148926,0.009281092323362827,0.5757097601890564,0.896391749382019,-0.14729180932044983,0.33377963304519653,0.9376282691955566,0.02315555512905121,0.47117501497268677,0.9788447618484497,-0.19278521835803986,0.21586915850639343,0.9887503385543823,-0.06796728074550629,No need for help
0.56424880027771,0.39075320959091187,-0.14475418627262115,0.5668776035308838,0.38290971517562866,-0.1298704445362091,0.5685245394706726,0.38288581371307373,-0.12996481359004974,0.5700887441635132,0.3828752338886261,-0.13002164661884308,0.5608891248703003,0.38292670249938965,-0.1346282660961151,0.55849289894104,0.38298073410987854,-0.13463053107261658,0.5560173392295837,0.3830353319644928,-0.13466915488243103,0.5691916942596436,0.38503068685531616,-0.033545996993780136,0.5505624413490295,0.3862653374671936,-0.05491216108202934,0.5667346715927124,0.3985394835472107,-0.10728055238723755,0.559603750705719,0.39826202392578125,-0.11341653019189835,0.5833849906921387,0.4273371696472168,0.022006655111908913,0.5298431515693665,0.43850797414779663,0.005129887256771326,0.5967394709587097,0.47861871123313904,0.02809171751141548,0.5144187808036804,0.4977191984653473,0.031589895486831665,0.6060497760772705,0.5171790719032288,-0.09689993411302567,0.5155664682388306,0.5565287470817566,-0.03753814101219177,0.6135494112968445,0.5329306721687317,-0.1300981640815735,0.514106035232544,0.5751442909240723,-0.060759205371141434,0.6073086261749268,0.5341470241546631,-0.15275946259498596,0.5196546912193298,0.5758941769599915,-0.09017452597618103,0.602711021900177,0.5293541550636292,-0.10943414270877838,0.5219401717185974,0.5685506463050842,-0.050045013427734375,0.5713410377502441,0.5540757179260254,0.0001768713555065915,0.5406463742256165,0.5532100200653076,-0.00012808223254978657,0.5770968198776245,0.6466485857963562,-0.04483577236533165,0.5415639281272888,0.6454981565475464,-0.021821148693561554,0.5862671136856079,0.735334038734436,0.06165965646505356,0.533513069152832,0.721459686756134,0.10818229615688324,0.5850942730903625,0.7459215521812439,0.0658005028963089,0.5293062329292297,0.7318403124809265,0.11500631272792816,0.5887143611907959,0.7612767815589905,-0.043100979179143906,0.5413029789924622,0.7465613484382629,0.006902630440890789,No need for help
0.3746597170829773,0.8493673205375671,-0.43762898445129395,0.37130600214004517,0.8583723306655884,-0.4484933912754059,0.3685142397880554,0.8594876527786255,-0.4484504759311676,0.36568543314933777,0.860850989818573,-0.44854992628097534,0.3782970607280731,0.8567930459976196,-0.43616238236427307,0.3802856504917145,0.8567659258842468,-0.43625420331954956,0.3823385536670685,0.8569785952568054,-0.4363301396369934,0.3588985800743103,0.8640043139457703,-0.410545289516449,0.3784646689891815,0.8602646589279175,-0.3571002185344696,0.3669615089893341,0.8424660563468933,-0.41524872183799744,0.3747994899749756,0.8417442440986633,-0.4000144898891449,0.329531192779541,0.8378021121025085,-0.3266093134880066,0.3899395167827606,0.8441475629806519,-0.24949423968791962,0.3211902379989624,0.7875458002090454,-0.2446558177471161,0.3993063271045685,0.7996549606323242,-0.11755098402500153,0.3380410373210907,0.7708572745323181,-0.17394930124282837,0.3923600912094116,0.7854893207550049,-0.06904854625463486,0.34201034903526306,0.7682778835296631,-0.1778600811958313,0.391527384519577,0.7852145433425903,-0.06861184537410736,0.34240007400512695,0.7725759148597717,-0.18135498464107513,0.3913412392139435,0.7865813970565796,-0.08067335933446884,0.34251585602760315,0.77409827709198,-0.1729356050491333,0.38951942324638367,0.7863690257072449,-0.07204235345125198,0.32270634174346924,0.7541772723197937,-0.030996371060609818,0.3553948998451233,0.7554541230201721,0.030801257118582726,0.32265326380729675,0.7288588285446167,0.22517864406108856,0.35311245918273926,0.7316470742225647,0.27679187059402466,0.3292328417301178,0.7212518453598022,0.4673851430416107,0.34591224789619446,0.721030592918396,0.5376260876655579,0.3277353346347809,0.7238442897796631,0.4926440715789795,0.34160876274108887,0.7231608033180237,0.5652510523796082,0.33501097559928894,0.7040982246398926,0.44871920347213745,0.3544226884841919,0.7025648355484009,0.531373918056488,Need help
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Need help
